1 1:-4.23852e-01 2:+7.55844e-01 
1 1:-9.36330e-01 2:+3.81297e-01 
1 1:-2.59561e-01 2:+8.89222e-01 
1 1:+9.39679e-01 2:+7.77958e-01 
1 1:-3.60371e-01 2:+1.07037e+00 
1 1:-2.23254e-01 2:+9.77217e-01 
1 1:+3.88040e-01 2:+9.30354e-01 
1 1:-1.06083e+00 2:+4.35446e-01 
1 1:-6.28415e-01 2:+6.23610e-01 
1 1:-7.14714e-01 2:+9.75910e-01 
1 1:+1.06083e+00 2:+3.60754e-01 
1 1:-8.52721e-01 2:+4.62170e-01 
1 1:-9.26810e-01 2:+5.72632e-01 
1 1:-8.79597e-01 2:+7.87986e-02 
1 1:+2.46504e-01 2:+1.05653e+00 
1 1:-5.90553e-01 2:+7.79617e-01 
1 1:+7.44244e-02 2:+1.09359e+00 
1 1:+1.06012e+00 2:+2.87247e-01 
1 1:-6.87844e-01 2:+7.93340e-01 
1 1:-7.29977e-01 2:+4.17125e-01 
1 1:+5.11403e-01 2:+8.50014e-01 
1 1:-2.22528e-01 2:+1.06357e+00 
1 1:-6.50209e-01 2:+5.92696e-01 
1 1:+8.83702e-01 2:+2.33687e-01 
1 1:-1.03558e+00 2:-1.48669e-01 
1 1:-7.98866e-01 2:+7.59333e-01 
1 1:-8.78324e-01 2:+5.61154e-01 
1 1:+3.51263e-01 2:+9.12216e-01 
1 1:+4.40271e-01 2:+8.70787e-01 
1 1:-8.86221e-01 2:+4.78611e-01 
1 1:+5.38730e-01 2:+8.76806e-01 
1 1:-8.26009e-01 2:+7.09589e-01 
1 1:+9.69005e-01 2:+4.05046e-01 
1 1:+7.68620e-01 2:+9.73645e-01 
1 1:+2.59420e-01 2:+8.78702e-01 
1 1:-9.04165e-01 2:-1.13884e-01 
1 1:-9.53293e-01 2:+1.90727e-01 
1 1:-3.52599e-01 2:+8.54157e-01 
1 1:-8.26672e-01 2:+4.69306e-01 
1 1:+5.55584e-01 2:+8.56001e-01 
1 1:+2.89262e-02 2:+1.01518e+00 
1 1:-7.27765e-02 2:+1.04419e+00 
1 1:-7.56025e-01 2:+7.48201e-01 
1 1:+6.99659e-01 2:+6.33481e-01 
1 1:+1.08962e+00 2:+2.30100e-01 
1 1:+7.32282e-01 2:+7.89661e-01 
1 1:-4.43193e-01 2:+9.08392e-01 
1 1:+1.05880e+00 2:+1.10933e-01 
1 1:+8.68893e-01 2:+5.02078e-01 
1 1:+4.93219e-01 2:+7.86666e-01 
1 1:+7.33020e-01 2:+6.92750e-01 
1 1:-8.29758e-01 2:+3.44430e-01 
1 1:-7.55420e-01 2:+7.85275e-01 
1 1:-8.33369e-01 2:+4.11141e-01 
1 1:-1.00275e+00 2:+7.27833e-02 
1 1:-6.84613e-01 2:+5.95019e-01 
1 1:-1.29712e-01 2:+1.11689e+00 
1 1:-8.26671e-01 2:+5.82816e-01 
1 1:-9.55304e-01 2:+4.67535e-01 
1 1:+5.85639e-01 2:+7.98020e-01 
1 1:+8.61866e-01 2:+5.65831e-01 
1 1:-5.77049e-01 2:+6.91208e-01 
1 1:-3.39993e-01 2:+9.35806e-01 
1 1:-2.82851e-02 2:+7.66309e-01 
1 1:+2.25386e-01 2:+8.96280e-01 
1 1:+4.50168e-01 2:+8.07258e-01 
1 1:-9.74135e-02 2:+9.78945e-01 
1 1:-2.53134e-01 2:+9.03631e-01 
1 1:-2.74250e-01 2:+1.05329e+00 
1 1:-8.62385e-01 2:+1.07118e-01 
1 1:-7.77291e-01 2:+2.25064e-01 
1 1:+1.84295e-01 2:+9.73258e-01 
1 1:+3.89085e-01 2:+8.06409e-01 
1 1:+4.43350e-01 2:+8.84562e-01 
1 1:+4.24866e-01 2:+9.07057e-01 
1 1:+8.44715e-01 2:+7.11771e-01 
1 1:-3.58407e-01 2:+1.30010e+00 
1 1:+5.25884e-01 2:+7.10289e-01 
1 1:-7.23846e-01 2:+8.95035e-01 
1 1:+1.95804e-02 2:+8.85451e-01 
1 1:-1.00523e+00 2:+4.66392e-02 
1 1:+9.88985e-01 2:+3.80549e-01 
1 1:+9.94315e-01 2:+1.96319e-01 
1 1:-1.11794e+00 2:+2.44660e-01 
1 1:-7.51085e-01 2:+5.70306e-01 
1 1:-1.11762e+00 2:-2.46715e-02 
1 1:+7.12507e-01 2:+7.98450e-01 
1 1:+8.49312e-01 2:+2.84476e-01 
1 1:-4.55786e-01 2:+9.11366e-01 
1 1:+4.64316e-01 2:+7.90583e-01 
1 1:-8.67830e-01 2:+2.85507e-01 
1 1:+8.48354e-01 2:+3.65463e-01 
1 1:+3.85558e-01 2:+7.87607e-01 
1 1:+9.62878e-01 2:+3.19296e-01 
1 1:+4.04992e-01 2:+8.99410e-01 
1 1:-2.46273e-01 2:+1.10256e+00 
1 1:-1.02765e+00 2:+1.37985e-01 
1 1:-1.01287e+00 2:+3.04595e-01 
1 1:-7.88267e-01 2:+7.83842e-01 
1 1:+1.14563e+00 2:+1.67579e-02 
1 1:-8.95576e-01 2:+2.15536e-01 
1 1:-2.84149e-01 2:+1.05383e+00 
1 1:-8.69132e-01 2:+5.54569e-01 
1 1:-6.48471e-01 2:+8.25139e-01 
1 1:+6.92247e-01 2:+5.25402e-01 
1 1:-1.12629e+00 2:+9.70842e-02 
1 1:+8.23209e-01 2:+4.92548e-01 
1 1:-5.83523e-01 2:+8.86457e-01 
1 1:+3.14471e-01 2:+9.31565e-01 
1 1:-2.39841e-01 2:+1.13229e+00 
1 1:-6.06670e-01 2:+8.12142e-01 
1 1:+4.66905e-01 2:+7.20428e-01 
1 1:-7.62921e-01 2:+5.02147e-01 
1 1:-5.52367e-03 2:+1.04565e+00 
1 1:+9.02926e-01 2:+4.69006e-01 
1 1:-1.59184e-01 2:+8.69474e-01 
1 1:-5.38494e-01 2:+9.02161e-01 
1 1:-1.32438e-01 2:+9.07925e-01 
1 1:+1.08459e+00 2:+2.40348e-02 
1 1:-2.93095e-01 2:+9.71160e-01 
1 1:-4.46724e-01 2:+8.34563e-01 
1 1:-3.33905e-01 2:+9.47445e-01 
1 1:+5.58137e-01 2:+9.18863e-01 
1 1:-7.62197e-01 2:+6.35075e-01 
1 1:+9.63279e-01 2:+1.94596e-01 
1 1:+5.39835e-01 2:+8.70991e-01 
1 1:+1.06004e+00 2:+1.75171e-01 
1 1:-1.02643e+00 2:+1.49888e-01 
1 1:-5.52687e-01 2:+9.63943e-01 
1 1:+6.19376e-01 2:+8.17847e-01 
1 1:-9.37159e-01 2:+4.29423e-01 
1 1:-2.57410e-01 2:+8.70765e-01 
1 1:-6.22135e-01 2:+7.61794e-01 
1 1:-2.98599e-01 2:+9.57286e-01 
1 1:-1.03422e+00 2:+2.20556e-01 
1 1:+9.23710e-01 2:+1.65321e-01 
1 1:+6.65179e-01 2:+6.75487e-01 
1 1:+6.90070e-01 2:+8.29869e-01 
1 1:+4.55616e-02 2:+1.02319e+00 
1 1:+3.16261e-01 2:+8.18617e-01 
1 1:-5.10337e-02 2:+8.56911e-01 
1 1:-4.63674e-01 2:+8.52817e-01 
1 1:-4.18746e-01 2:+1.02383e+00 
1 1:+9.52860e-01 2:+3.83178e-01 
1 1:-8.26379e-01 2:+4.03644e-01 
1 1:-8.34924e-01 2:+5.06951e-01 
1 1:+3.16521e-01 2:+9.50287e-01 
1 1:-3.30377e-01 2:+1.09721e+00 
1 1:-8.18080e-01 2:+5.81566e-01 
1 1:-8.63184e-01 2:+7.97932e-02 
1 1:+1.77964e-01 2:+8.50666e-01 
1 1:+1.51466e-01 2:+8.59091e-01 
1 1:+3.35407e-01 2:+9.28776e-01 
1 1:-2.19682e-01 2:+9.82350e-01 
1 1:+9.92123e-01 2:+1.13975e-01 
1 1:+1.03328e+00 2:+1.67018e-01 
1 1:-7.46043e-02 2:+1.06209e+00 
1 1:-8.76014e-01 2:-2.75048e-02 
1 1:-7.81043e-01 2:+5.14546e-01 
1 1:-8.15818e-01 2:+6.94823e-01 
1 1:+5.26292e-01 2:+1.04720e+00 
1 1:-1.04586e+00 2:+4.49368e-01 
1 1:+2.82939e-01 2:+6.09088e-01 
1 1:-6.54029e-01 2:+6.93029e-01 
1 1:+3.28739e-01 2:+1.10251e+00 
1 1:+1.39719e-01 2:+8.48079e-01 
1 1:+8.07135e-02 2:+1.04978e+00 
1 1:-8.74967e-01 2:+4.61321e-01 
1 1:-4.57304e-02 2:+1.13163e+00 
1 1:-7.85586e-01 2:+1.06789e-01 
1 1:+3.89805e-01 2:+8.79906e-01 
1 1:-5.55876e-01 2:+8.30309e-01 
1 1:-1.09254e+00 2:-5.15100e-02 
1 1:+6.67901e-03 2:+1.01361e+00 
1 1:-7.67609e-01 2:+5.89136e-01 
1 1:+5.98508e-02 2:+9.48667e-01 
1 1:-9.43195e-01 2:+1.79867e-01 
1 1:+3.97286e-01 2:+9.39801e-01 
1 1:+1.04236e+00 2:+3.87739e-01 
1 1:-4.77064e-01 2:+7.86348e-01 
1 1:+1.06717e+00 2:+4.36731e-01 
1 1:-8.86248e-01 2:+1.78248e-01 
1 1:-4.27366e-01 2:+6.92986e-01 
1 1:-1.26255e-01 2:+9.99529e-01 
1 1:-5.99386e-01 2:+5.53527e-01 
1 1:-5.28569e-01 2:+9.34653e-01 
1 1:-5.27020e-01 2:+5.49135e-01 
1 1:+7.48507e-01 2:+4.62822e-01 
1 1:+2.90558e-01 2:+7.48852e-01 
1 1:-6.95606e-01 2:+6.15400e-01 
1 1:-5.37400e-01 2:+8.68601e-01 
1 1:-6.64152e-01 2:+7.36461e-01 
1 1:+2.14449e-01 2:+8.84940e-01 
1 1:+1.39409e-01 2:+9.87663e-01 
1 1:+1.08236e+00 2:+1.42249e-02 
1 1:+5.26115e-01 2:+8.34671e-01 
1 1:-1.02214e+00 2:-4.08360e-02 
1 1:-2.20691e-01 2:+1.03146e+00 
1 1:+3.05607e-01 2:+1.05388e+00 
1 1:+3.97580e-01 2:+1.11542e+00 
1 1:+5.00861e-01 2:+1.01018e+00 
1 1:-8.56913e-01 2:+3.31432e-01 
1 1:-6.92337e-01 2:+7.95518e-01 
1 1:+6.48601e-01 2:+7.83796e-01 
1 1:+1.32421e-01 2:+1.03743e+00 
1 1:+7.60363e-01 2:+8.82953e-01 
1 1:-8.39858e-02 2:+1.09343e+00 
1 1:-1.03238e+00 2:+3.32082e-01 
1 1:+3.81614e-01 2:+1.07437e+00 
1 1:+9.78531e-01 2:+2.06469e-01 
1 1:-8.11053e-01 2:+8.17017e-01 
1 1:-1.96424e-01 2:+1.04962e+00 
1 1:+9.78385e-01 2:+3.28807e-01 
1 1:+4.68666e-01 2:+5.31546e-01 
1 1:+4.72414e-01 2:+8.39951e-01 
1 1:-6.82579e-01 2:+8.92642e-01 
1 1:+9.93498e-01 2:+2.14194e-01 
1 1:+6.88984e-02 2:+1.16991e+00 
1 1:-4.12443e-01 2:+8.46967e-01 
1 1:+8.71511e-01 2:+7.85109e-01 
1 1:+6.42973e-01 2:+6.05255e-01 
1 1:-2.38532e-01 2:+1.03732e+00 
1 1:-4.05250e-01 2:+9.81671e-01 
1 1:+1.32802e-01 2:+1.15013e+00 
1 1:-5.66088e-01 2:+7.05022e-01 
1 1:-8.65282e-01 2:+3.57335e-01 
1 1:+7.47556e-01 2:+7.18418e-01 
1 1:+8.14319e-01 2:+4.94588e-01 
1 1:-3.24790e-03 2:+9.46738e-01 
1 1:-5.28010e-01 2:+7.08222e-01 
1 1:+1.51996e-01 2:+7.93165e-01 
1 1:-8.17919e-01 2:+7.01772e-01 
1 1:+9.78914e-01 2:+2.56226e-01 
1 1:-2.14911e-01 2:+9.91220e-01 
1 1:+8.36731e-01 2:+5.12050e-01 
1 1:-9.34708e-01 2:+2.11006e-01 
1 1:-4.29747e-01 2:+8.75242e-01 
1 1:+3.11503e-01 2:+9.47312e-01 
1 1:+7.05834e-01 2:+5.54650e-01 
1 1:+6.84031e-01 2:+7.38439e-01 
1 1:-9.92171e-01 2:+2.21797e-02 
1 1:-1.13971e+00 2:+3.40316e-01 
1 1:+9.80266e-01 2:+7.01570e-01 
1 1:+7.37589e-01 2:+8.12970e-01 
1 1:-9.48149e-01 2:-5.66897e-02 
1 1:-9.44229e-01 2:-1.62164e-01 
1 1:-6.14256e-01 2:+1.03036e+00 
1 1:+2.08360e-01 2:+9.45143e-01 
1 1:-1.06459e+00 2:+2.94512e-01 
1 1:-2.98362e-01 2:+1.01332e+00 
1 1:-2.29163e-01 2:+8.95898e-01 
1 1:-8.71461e-01 2:+2.43240e-01 
1 1:+4.40382e-01 2:+9.63283e-01 
1 1:-1.36654e-01 2:+1.05734e+00 
1 1:+1.07302e+00 2:-7.07329e-03 
1 1:+2.66681e-01 2:+8.70906e-01 
1 1:-3.98195e-01 2:+9.79833e-01 
1 1:-9.97988e-01 2:+5.01016e-01 
1 1:-7.68512e-01 2:+5.62448e-01 
1 1:+5.70217e-01 2:+1.06002e+00 
1 1:+9.61579e-01 2:+5.03775e-01 
1 1:+1.16043e-01 2:+7.02555e-01 
1 1:-9.15119e-01 2:+4.31257e-01 
1 1:+8.54067e-01 2:+6.25033e-02 
1 1:+7.95905e-01 2:+7.16412e-01 
1 1:-2.58690e-01 2:+9.46499e-01 
1 1:+9.32735e-01 2:+4.79311e-01 
1 1:+9.33391e-01 2:+4.16312e-01 
1 1:+6.97839e-01 2:+8.13085e-01 
1 1:+5.48504e-02 2:+9.13684e-01 
-1 1:+2.61592e-01 2:-3.15052e-01 
-1 1:+1.88110e+00 2:+7.52221e-02 
-1 1:+1.68342e-01 2:-2.47264e-01 
-1 1:+1.41416e+00 2:-8.34165e-01 
-1 1:+1.54748e+00 2:-9.45398e-01 
-1 1:+1.86642e+00 2:-1.05087e-01 
-1 1:-1.60571e-01 2:-1.66038e-01 
-1 1:+1.85339e+00 2:-4.46375e-01 
-1 1:+7.87479e-01 2:-8.08334e-01 
-1 1:+2.05663e+00 2:-3.91138e-01 
-1 1:+1.65187e+00 2:-8.04447e-01 
-1 1:+1.78347e+00 2:-5.42503e-01 
-1 1:+7.65293e-02 2:+5.77879e-02 
-1 1:+1.00733e+00 2:-8.76904e-01 
-1 1:+1.97578e+00 2:-1.87219e-01 
-1 1:+9.32468e-01 2:-8.16204e-01 
-1 1:+9.60976e-01 2:-8.27429e-01 
-1 1:+5.57782e-01 2:-7.26481e-01 
-1 1:+3.84961e-01 2:-5.14417e-01 
-1 1:+1.20829e+00 2:-8.69753e-01 
-1 1:+2.10878e+00 2:+1.20909e-01 
-1 1:+6.07462e-01 2:-8.00832e-01 
-1 1:+3.71127e-01 2:-6.61981e-01 
-1 1:+1.19407e+00 2:-1.04105e+00 
-1 1:+7.49317e-02 2:-1.62271e-01 
-1 1:+7.28474e-01 2:-8.88292e-01 
-1 1:+2.87488e-01 2:-8.33844e-01 
-1 1:+9.70389e-01 2:-8.53698e-01 
-1 1:+3.48563e-01 2:-7.71296e-01 
-1 1:+1.20097e-01 2:-5.21577e-01 
-1 1:+1.53720e+00 2:-7.46228e-01 
-1 1:+1.18944e+00 2:-9.36788e-01 
-1 1:+1.10344e+00 2:-1.10118e+00 
-1 1:+3.52496e-01 2:-7.85800e-01 
-1 1:+1.13658e+00 2:-9.53751e-01 
-1 1:+3.86454e-01 2:-5.16975e-01 
-1 1:+3.04751e-01 2:-6.08269e-01 
-1 1:+1.33786e+00 2:-8.66971e-01 
-1 1:+9.24198e-02 2:-2.56187e-01 
-1 1:+2.07357e+00 2:-2.77693e-01 
-1 1:+1.82770e+00 2:-5.28308e-01 
-1 1:+6.96841e-01 2:-5.88968e-01 
-1 1:+4.80496e-01 2:-5.52395e-01 
-1 1:+9.01595e-01 2:-9.42727e-01 
-1 1:+1.49625e+00 2:-6.38718e-01 
-1 1:+1.14704e+00 2:-9.21921e-01 
-1 1:+1.93730e+00 2:-5.37572e-01 
-1 1:+5.87877e-01 2:-8.86983e-01 
-1 1:+1.33910e+00 2:-7.90129e-01 
-1 1:-7.44544e-03 2:-1.38364e-01 
-1 1:+1.97581e+00 2:+1.31994e-02 
-1 1:+9.95171e-01 2:-9.22426e-01 
-1 1:+1.20284e+00 2:-8.86365e-01 
-1 1:+9.02462e-01 2:-7.75155e-01 
-1 1:+7.07241e-01 2:-7.44091e-01 
-1 1:+1.73281e+00 2:-6.56576e-01 
-1 1:+1.84558e+00 2:-1.62200e-01 
